FID,BuildingsWithin25m,BTAWithin25m,BuildingsWithin25mWithamenityData,BTAWithin25mWithamenityData,BuildingsWithin25mWithnameData,BTAWithin25mWithnameData,BuildingsWithin25mWithwebsiteData,BTAWithin25mWithwebsiteData,BuildingsWithin25mWithreligionData,BTAWithin25mWithreligionData,BuildingsWithin100m,BTAWithin100m,BuildingsWithin100mWithamenityData,BTAWithin100mWithamenityData,BuildingsWithin100mWithnameData,BTAWithin100mWithnameData,BuildingsWithin100mWithwebsiteData,BTAWithin100mWithwebsiteData,BuildingsWithin100mWithreligionData,BTAWithin100mWithreligionData,BuildingsWithin225m,BTAWithin225m,BuildingsWithin225mWithamenityData,BTAWithin225mWithamenityData,BuildingsWithin225mWithnameData,BTAWithin225mWithnameData,BuildingsWithin225mWithwebsiteData,BTAWithin225mWithwebsiteData,BuildingsWithin225mWithreligionData,BTAWithin225mWithreligionData,BuildingsWithin400m,BTAWithin400m,BuildingsWithin400mWithamenityData,BTAWithin400mWithamenityData,BuildingsWithin400mWithnameData,BTAWithin400mWithnameData,BuildingsWithin400mWithwebsiteData,BTAWithin400mWithwebsiteData,BuildingsWithin400mWithreligionData,BTAWithin400mWithreligionData,BuildingsWithin625m,BTAWithin625m,BuildingsWithin625mWithamenityData,BTAWithin625mWithamenityData,BuildingsWithin625mWithnameData,BTAWithin625mWithnameData,BuildingsWithin625mWithwebsiteData,BTAWithin625mWithwebsiteData,BuildingsWithin625mWithreligionData,BTAWithin625mWithreligionData
30858372,3,1008,0,0,0,0,0,0,0,0,29,10716,0,0,0,0,0,0,0,0,129,44895,0,0,0,0,0,0,0,0,339,166014,0,0,1,927,0,0,0,0,631,305593,2,2529,5,4834,1,2361,1,2361
30858373,3,897,0,0,0,0,0,0,0,0,28,8730,0,0,0,0,0,0,0,0,125,55515,0,0,1,927,0,0,0,0,376,161085,1,2361,3,4347,1,2361,1,2361,662,299509,2,2529,6,5893,1,2361,1,2361
30858374,3,897,0,0,0,0,0,0,0,0,28,8730,0,0,0,0,0,0,0,0,125,55515,0,0,1,927,0,0,0,0,376,161085,1,2361,3,4347,1,2361,1,2361,662,299509,2,2529,6,5893,1,2361,1,2361
30858375,1,1203,0,0,0,0,0,0,0,0,24,13611,0,0,0,0,0,0,0,0,124,57720,1,2361,2,3288,1,2361,1,2361,393,166668,1,2361,3,4347,1,2361,1,2361,668,289654,2,2529,4,4515,1,2361,1,2361
30858554,0,0,0,0,0,0,0,0,0,0,7,12819,0,0,0,0,0,0,0,0,27,73505,0,0,0,0,0,0,0,0,93,313842,1,15132,1,27312,0,0,0,0,176,509864,2,16503,4,56448,0,0,0,0
30858555,0,0,0,0,0,0,0,0,0,0,7,12819,0,0,0,0,0,0,0,0,27,73505,0,0,0,0,0,0,0,0,93,313842,1,15132,1,27312,0,0,0,0,176,509864,2,16503,4,56448,0,0,0,0
30858556,0,0,0,0,0,0,0,0,0,0,6,10668,0,0,0,0,0,0,0,0,26,70727,0,0,0,0,0,0,0,0,98,293958,2,16503,1,27312,0,0,0,0,189,506665,2,16503,4,56448,0,0,0,0
30858557,0,0,0,0,0,0,0,0,0,0,6,10668,0,0,0,0,0,0,0,0,26,70727,0,0,0,0,0,0,0,0,98,293958,2,16503,1,27312,0,0,0,0,189,506665,2,16503,4,56448,0,0,0,0
30858558,0,0,0,0,0,0,0,0,0,0,15,16086,0,0,0,0,0,0,0,0,54,210449,0,0,6,66752,0,0,0,0,130,617110,1,1647,12,72269,1,327,1,1647,199,952439,1,1647,15,97430,1,327,1,1647
30858559,0,0,0,0,0,0,0,0,0,0,3,85377,0,0,0,0,0,0,0,0,18,274620,0,0,1,119,0,0,0,0,69,787206,1,3102,2,3221,0,0,1,3102,105,1210662,1,3102,4,3462,0,0,1,3102
30858560,0,0,0,0,0,0,0,0,0,0,12,40554,0,0,0,0,0,0,0,0,36,128627,0,0,0,0,0,0,0,0,96,483109,3,30436,2,28408,1,27928,0,0,179,736082,5,35650,6,69898,2,42082,0,0
30858561,0,0,0,0,0,0,0,0,0,0,7,106207,0,0,0,0,0,0,0,0,33,451180,2,12886,8,49377,4,30159,0,0,94,1219393,8,27655,26,122488,7,38121,4,11244,150,2055744,11,40846,42,184826,9,47126,5,15108
30858562,0,0,0,0,0,0,0,0,0,0,11,43299,0,0,0,0,0,0,0,0,38,137913,0,0,0,0,0,0,0,0,68,203123,0,0,2,1176,0,0,0,0,105,324449,0,0,3,1784,0,0,0,0
30858563,0,0,0,0,0,0,0,0,0,0,11,43299,0,0,0,0,0,0,0,0,38,137913,0,0,0,0,0,0,0,0,68,203123,0,0,2,1176,0,0,0,0,105,324449,0,0,3,1784,0,0,0,0
30858564,0,0,0,0,0,0,0,0,0,0,11,43299,0,0,0,0,0,0,0,0,38,137913,0,0,0,0,0,0,0,0,68,203123,0,0,2,1176,0,0,0,0,105,324449,0,0,3,1784,0,0,0,0
30858565,0,0,0,0,0,0,0,0,0,0,11,36260,0,0,0,0,0,0,0,0,37,139373,0,0,0,0,0,0,0,0,73,221361,0,0,2,1176,0,0,0,0,109,350970,0,0,3,1784,0,0,0,0
30854598,1,11496,0,0,0,0,0,0,0,0,7,25195,0,0,0,0,0,0,0,0,30,94674,0,0,1,849,0,0,0,0,55,172696,0,0,2,1176,0,0,0,0,89,287118,0,0,3,1784,0,0,0,0
30857975,1,81,0,0,0,0,0,0,0,0,28,8895,0,0,0,0,0,0,0,0,123,55593,0,0,0,0,0,0,0,0,402,167553,0,0,0,0,0,0,0,0,746,305934,1,2361,3,3768,1,2361,1,2361
30857976,1,81,0,0,0,0,0,0,0,0,28,8895,0,0,0,0,0,0,0,0,123,55593,0,0,0,0,0,0,0,0,402,167553,0,0,0,0,0,0,0,0,746,305934,1,2361,3,3768,1,2361,1,2361
30857977,0,0,0,0,0,0,0,0,0,0,4,8394,0,0,0,0,0,0,0,0,22,41500,0,0,1,5307,0,0,0,0,124,416309,1,651,3,33302,0,0,1,651,260,768017,2,15783,4,60614,0,0,1,651
30857978,0,0,0,0,0,0,0,0,0,0,4,8394,0,0,0,0,0,0,0,0,22,41500,0,0,1,5307,0,0,0,0,124,416309,1,651,3,33302,0,0,1,651,260,768017,2,15783,4,60614,0,0,1,651
30857979,0,0,0,0,0,0,0,0,0,0,3,6819,0,0,0,0,0,0,0,0,30,74324,0,0,1,5307,0,0,0,0,131,385996,1,651,2,5958,0,0,1,651,259,706392,1,651,4,19458,0,0,1,651
30857980,0,0,0,0,0,0,0,0,0,0,3,6819,0,0,0,0,0,0,0,0,30,74324,0,0,1,5307,0,0,0,0,131,385996,1,651,2,5958,0,0,1,651,259,706392,1,651,4,19458,0,0,1,651
30857981,1,1419,0,0,0,0,0,0,0,0,19,9370,0,0,1,1299,0,0,0,0,88,55824,1,168,2,1467,0,0,0,0,330,166122,1,168,2,1467,0,0,0,0,655,315228,1,168,4,3234,0,0,0,0
30858173,0,0,0,0,0,0,0,0,0,0,6,18484,0,0,3,12277,0,0,0,0,40,227665,0,0,20,144018,0,0,0,0,87,415952,0,0,35,236084,0,0,0,0,116,658361,0,0,37,254027,0,0,0,0
30858174,0,0,0,0,0,0,0,0,0,0,6,18484,0,0,3,12277,0,0,0,0,40,227665,0,0,20,144018,0,0,0,0,87,415952,0,0,35,236084,0,0,0,0,116,658361,0,0,37,254027,0,0,0,0
30858175,0,0,0,0,0,0,0,0,0,0,11,22602,0,0,0,0,0,0,0,0,43,96935,1,3480,2,5139,0,0,0,0,122,288225,1,3480,3,5586,0,0,0,0,158,538996,1,3480,7,75192,0,0,0,0
30858176,0,0,0,0,0,0,0,0,0,0,4,22857,0,0,0,0,0,0,0,0,23,172974,2,9978,1,3078,1,3078,0,0,78,473227,3,11793,5,43163,2,4893,0,0,157,767637,5,12297,11,128631,2,4893,0,0
30858177,1,1770,0,0,0,0,0,0,0,0,10,22371,0,0,4,10080,0,0,0,0,38,69246,0,0,5,11679,0,0,0,0,55,114975,0,0,5,11679,0,0,0,0,87,185154,0,0,10,18834,2,5823,0,0
30858178,1,1770,0,0,0,0,0,0,0,0,10,22371,0,0,4,10080,0,0,0,0,38,69246,0,0,5,11679,0,0,0,0,55,114975,0,0,5,11679,0,0,0,0,87,185154,0,0,10,18834,2,5823,0,0
30858179,1,972,0,0,0,0,0,0,0,0,13,14877,0,0,0,0,0,0,0,0,38,50430,0,0,0,0,0,0,0,0,197,151737,2,2229,2,2913,1,738,1,738,332,272151,4,4608,5,5400,2,846,1,738
30858180,1,972,0,0,0,0,0,0,0,0,13,14877,0,0,0,0,0,0,0,0,38,50430,0,0,0,0,0,0,0,0,197,151737,2,2229,2,2913,1,738,1,738,332,272151,4,4608,5,5400,2,846,1,738
30858181,1,1026,0,0,0,0,0,0,0,0,15,14316,0,0,0,0,0,0,0,0,56,49689,0,0,1,2175,0,0,0,0,238,148066,1,1491,1,2175,0,0,0,0,427,247445,4,4608,8,8347,1,738,1,738
30858182,1,1026,0,0,0,0,0,0,0,0,15,14316,0,0,0,0,0,0,0,0,56,49689,0,0,1,2175,0,0,0,0,238,148066,1,1491,1,2175,0,0,0,0,427,247445,4,4608,8,8347,1,738,1,738
30858183,0,0,0,0,0,0,0,0,0,0,7,59288,0,0,0,0,0,0,0,0,30,220152,0,0,1,11688,0,0,0,0,76,375999,1,1044,5,25149,0,0,1,1044,130,809541,1,1044,7,60339,0,0,1,1044
30858184,3,1020,0,0,0,0,0,0,0,0,31,9468,0,0,0,0,0,0,0,0,155,52926,0,0,0,0,0,0,0,0,480,182610,0,0,0,0,0,0,0,0,765,286965,0,0,0,0,0,0,0,0
30858185,3,1020,0,0,0,0,0,0,0,0,31,9468,0,0,0,0,0,0,0,0,155,52926,0,0,0,0,0,0,0,0,480,182610,0,0,0,0,0,0,0,0,765,286965,0,0,0,0,0,0,0,0
30858963,1,1329,0,0,0,0,0,0,0,0,9,13302,2,3231,0,0,0,0,0,0,50,49926,2,3231,0,0,0,0,0,0,193,145338,4,10467,3,8580,0,0,2,7236,305,445422,9,117630,8,160440,1,108510,2,7236
30858964,1,1329,0,0,0,0,0,0,0,0,9,13302,2,3231,0,0,0,0,0,0,50,49926,2,3231,0,0,0,0,0,0,193,145338,4,10467,3,8580,0,0,2,7236,305,445422,9,117630,8,160440,1,108510,2,7236
30858965,1,1329,0,0,0,0,0,0,0,0,9,13302,2,3231,0,0,0,0,0,0,50,49926,2,3231,0,0,0,0,0,0,193,145338,4,10467,3,8580,0,0,2,7236,305,445422,9,117630,8,160440,1,108510,2,7236
30858966,1,1329,0,0,0,0,0,0,0,0,9,13302,2,3231,0,0,0,0,0,0,50,49926,2,3231,0,0,0,0,0,0,193,145338,4,10467,3,8580,0,0,2,7236,305,445422,9,117630,8,160440,1,108510,2,7236
30859138,0,0,0,0,0,0,0,0,0,0,5,98884,0,0,1,12860,1,12860,0,0,24,336482,1,17727,9,163893,2,16103,0,0,48,833570,1,17727,20,530656,4,89518,0,0,100,1187630,5,37812,28,663328,7,101986,2,6438
30859139,2,2661,0,0,0,0,0,0,0,0,14,58482,1,3102,1,3102,0,0,1,3102,38,358679,1,3102,3,7689,0,0,1,3102,99,1082516,4,11569,7,18900,1,844,3,10725,140,1672014,6,11968,14,24825,2,6132,3,10725
30859140,0,0,0,0,0,0,0,0,0,0,9,23586,0,0,0,0,0,0,0,0,42,121884,1,4080,1,4080,0,0,1,4080,148,421216,2,11326,8,25643,0,0,1,4080,227,716085,4,18626,15,53664,0,0,2,5562
30859141,0,0,0,0,0,0,0,0,0,0,5,25383,0,0,0,0,0,0,0,0,18,92274,0,0,0,0,0,0,0,0,54,225419,4,12183,5,26856,2,4893,2,7290,106,619997,5,19083,10,121016,3,5176,2,7290
30859142,0,0,0,0,0,0,0,0,0,0,7,18042,0,0,0,0,0,0,0,0,27,99539,0,0,2,46122,0,0,0,0,126,479692,2,681,13,246545,1,44429,0,0,228,845758,5,16884,23,427571,2,44651,0,0
30859143,0,0,0,0,0,0,0,0,0,0,7,18042,0,0,0,0,0,0,0,0,27,99539,0,0,2,46122,0,0,0,0,126,479692,2,681,13,246545,1,44429,0,0,228,845758,5,16884,23,427571,2,44651,0,0
30859144,1,972,0,0,1,972,0,0,0,0,15,48297,0,0,2,1977,0,0,0,0,41,164092,1,258,7,17888,0,0,0,0,115,629810,4,43767,22,110660,1,4101,1,4947,173,1187033,7,75735,36,222261,3,29592,2,11424
30859145,0,0,0,0,0,0,0,0,0,0,6,95348,0,0,0,0,0,0,0,0,29,476334,0,0,0,0,0,0,0,0,84,1303285,6,14266,7,16310,2,10804,2,3387,160,2305531,8,25618,19,54209,3,14332,4,14739
30859146,0,0,0,0,0,0,0,0,0,0,2,16056,0,0,0,0,0,0,0,0,21,115754,0,0,0,0,0,0,0,0,58,217862,0,0,1,1671,0,0,0,0,95,379312,0,0,6,70430,2,44591,0,0
30859147,5,1656,0,0,0,0,0,0,0,0,38,10146,0,0,0,0,0,0,0,0,148,56793,0,0,0,0,0,0,0,0,454,172944,0,0,0,0,0,0,0,0,730,271848,0,0,0,0,0,0,0,0
30859148,5,1656,0,0,0,0,0,0,0,0,38,10146,0,0,0,0,0,0,0,0,148,56793,0,0,0,0,0,0,0,0,454,172944,0,0,0,0,0,0,0,0,730,271848,0,0,0,0,0,0,0,0
30859149,1,2973,0,0,0,0,0,0,0,0,5,28132,0,0,1,11694,0,0,0,0,25,76489,1,1086,3,19500,0,0,1,1086,80,272525,5,1776,4,19944,0,0,1,1086,121,413539,6,6147,6,49515,0,0,1,1086
30859150,1,2973,0,0,0,0,0,0,0,0,5,28132,0,0,1,11694,0,0,0,0,25,76489,1,1086,3,19500,0,0,1,1086,80,272525,5,1776,4,19944,0,0,1,1086,121,413539,6,6147,6,49515,0,0,1,1086
30859151,0,0,0,0,0,0,0,0,0,0,2,81963,0,0,0,0,0,0,0,0,29,489675,0,0,5,13228,1,3528,0,0,92,1192529,7,20177,19,49536,4,19620,2,7298,175,2195677,9,23537,27,109029,4,19620,4,10658
30859337,4,1128,0,0,0,0,0,0,0,0,41,12024,0,0,0,0,0,0,0,0,173,53520,0,0,0,0,0,0,0,0,491,176766,1,96,2,168,0,0,0,0,775,293044,1,96,3,1740,0,0,0,0
30859338,4,1128,0,0,0,0,0,0,0,0,41,12024,0,0,0,0,0,0,0,0,173,53520,0,0,0,0,0,0,0,0,491,176766,1,96,2,168,0,0,0,0,775,293044,1,96,3,1740,0,0,0,0
30859339,0,0,0,0,0,0,0,0,0,0,3,187904,0,0,1,107940,0,0,0,0,14,269293,1,1428,1,107940,0,0,0,0,79,864309,1,1428,9,222327,0,0,0,0,131,1579653,1,1428,19,377455,1,7945,0,0
30859340,0,0,0,0,0,0,0,0,0,0,6,152552,2,11352,2,11352,0,0,2,11352,28,498867,2,11352,2,11352,0,0,2,11352,84,1269538,6,26652,8,27827,0,0,5,26634,156,2309910,9,34718,17,75539,1,4230,7,32700
30859341,0,0,0,0,0,0,0,0,0,0,4,89868,2,11352,2,11352,0,0,2,11352,25,430503,2,11352,2,11352,0,0,2,11352,84,1230334,6,26652,9,30977,0,0,5,26634,161,2329593,11,64112,19,104933,2,9072,7,32700
30859342,2,672,0,0,0,0,0,0,0,0,32,12651,0,0,0,0,0,0,0,0,161,58317,0,0,0,0,0,0,0,0,390,172476,0,0,1,927,0,0,0,0,592,308003,0,0,4,28118,0,0,0,0
30859343,2,672,0,0,0,0,0,0,0,0,32,12651,0,0,0,0,0,0,0,0,161,58317,0,0,0,0,0,0,0,0,390,172476,0,0,1,927,0,0,0,0,592,308003,0,0,4,28118,0,0,0,0
30859344,2,645,0,0,0,0,0,0,0,0,17,6585,0,0,0,0,0,0,0,0,72,31830,0,0,0,0,0,0,0,0,183,118659,1,492,1,492,0,0,0,0,337,277879,1,492,4,6048,0,0,0,0
30859345,2,645,0,0,0,0,0,0,0,0,17,6585,0,0,0,0,0,0,0,0,72,31830,0,0,0,0,0,0,0,0,183,118659,1,492,1,492,0,0,0,0,337,277879,1,492,4,6048,0,0,0,0
30859346,1,339,0,0,0,0,0,0,0,0,19,7953,0,0,0,0,0,0,0,0,93,40182,0,0,0,0,0,0,0,0,230,142254,1,492,1,492,0,0,0,0,388,275263,1,492,4,6048,0,0,0,0
30859347,1,339,0,0,0,0,0,0,0,0,19,7953,0,0,0,0,0,0,0,0,93,40182,0,0,0,0,0,0,0,0,230,142254,1,492,1,492,0,0,0,0,388,275263,1,492,4,6048,0,0,0,0
30859348,1,1269,0,0,0,0,0,0,0,0,20,17385,0,0,0,0,0,0,0,0,132,56115,0,0,0,0,0,0,0,0,447,163245,0,0,0,0,0,0,0,0,741,265410,0,0,0,0,0,0,0,0
30859349,0,0,0,0,0,0,0,0,0,0,1,49590,0,0,0,0,0,0,0,0,6,99762,0,0,0,0,0,0,0,0,38,395705,0,0,1,20174,0,0,0,0,77,905004,2,3783,3,25742,0,0,2,3783
30858768,0,0,0,0,0,0,0,0,0,0,19,12798,0,0,0,0,0,0,0,0,93,45765,0,0,1,2478,0,0,0,0,285,154161,0,0,3,14988,0,0,0,0,523,273297,2,2229,5,17901,1,738,1,738
30858769,0,0,0,0,0,0,0,0,0,0,19,12798,0,0,0,0,0,0,0,0,93,45765,0,0,1,2478,0,0,0,0,285,154161,0,0,3,14988,0,0,0,0,523,273297,2,2229,5,17901,1,738,1,738
30858770,0,0,0,0,0,0,0,0,0,0,15,16086,0,0,0,0,0,0,0,0,102,48861,0,0,1,2478,0,0,0,0,301,160769,0,0,3,14988,0,0,0,0,536,271556,3,2397,6,18069,1,738,1,738
30858771,0,0,0,0,0,0,0,0,0,0,15,16086,0,0,0,0,0,0,0,0,102,48861,0,0,1,2478,0,0,0,0,301,160769,0,0,3,14988,0,0,0,0,536,271556,3,2397,6,18069,1,738,1,738
30858772,4,1374,0,0,0,0,0,0,0,0,30,11970,0,0,0,0,0,0,0,0,133,65886,0,0,2,3537,0,0,0,0,342,167928,1,168,4,15156,0,0,0,0,657,290683,2,2529,7,20991,1,2361,1,2361
30858773,4,1374,0,0,0,0,0,0,0,0,30,11970,0,0,0,0,0,0,0,0,133,65886,0,0,2,3537,0,0,0,0,342,167928,1,168,4,15156,0,0,0,0,657,290683,2,2529,7,20991,1,2361,1,2361
30858774,2,681,0,0,0,0,0,0,0,0,26,15066,0,0,0,0,0,0,0,0,136,60072,0,0,1,2478,0,0,0,0,320,155919,1,168,4,15156,0,0,0,0,609,281772,2,2529,6,19692,1,2361,1,2361
30858775,2,681,0,0,0,0,0,0,0,0,26,15066,0,0,0,0,0,0,0,0,136,60072,0,0,1,2478,0,0,0,0,320,155919,1,168,4,15156,0,0,0,0,609,281772,2,2529,6,19692,1,2361,1,2361
30858776,3,594,0,0,0,0,0,0,0,0,25,13761,0,0,0,0,0,0,0,0,130,59082,0,0,1,2478,0,0,0,0,330,160911,1,168,4,15156,0,0,0,0,641,291531,2,2529,7,20991,1,2361,1,2361
30858777,3,594,0,0,0,0,0,0,0,0,25,13761,0,0,0,0,0,0,0,0,130,59082,0,0,1,2478,0,0,0,0,330,160911,1,168,4,15156,0,0,0,0,641,291531,2,2529,7,20991,1,2361,1,2361
30858778,3,1122,0,0,0,0,0,0,0,0,29,13092,0,0,0,0,0,0,0,0,127,56988,0,0,1,927,0,0,0,0,389,163533,1,2361,3,4347,1,2361,1,2361,654,294378,2,2529,5,5814,1,2361,1,2361
30858779,3,1122,0,0,0,0,0,0,0,0,29,13092,0,0,0,0,0,0,0,0,127,56988,0,0,1,927,0,0,0,0,389,163533,1,2361,3,4347,1,2361,1,2361,654,294378,2,2529,5,5814,1,2361,1,2361
30858967,1,1329,0,0,0,0,0,0,0,0,9,13302,2,3231,0,0,0,0,0,0,50,49926,2,3231,0,0,0,0,0,0,193,145338,4,10467,3,8580,0,0,2,7236,305,445422,9,117630,8,160440,1,108510,2,7236
30858968,1,1329,0,0,0,0,0,0,0,0,9,13302,2,3231,0,0,0,0,0,0,50,49926,2,3231,0,0,0,0,0,0,193,145338,4,10467,3,8580,0,0,2,7236,305,445422,9,117630,8,160440,1,108510,2,7236
30858969,2,2952,0,0,0,0,0,0,0,0,12,18051,0,0,0,0,0,0,0,0,42,83817,0,0,0,0,0,0,0,0,136,261792,0,0,1,109,0,0,0,0,196,493787,4,30198,5,39781,0,0,0,0
30858970,2,2952,0,0,0,0,0,0,0,0,12,18051,0,0,0,0,0,0,0,0,42,83817,0,0,0,0,0,0,0,0,136,261792,0,0,1,109,0,0,0,0,196,493787,4,30198,5,39781,0,0,0,0
30858971,0,0,0,0,0,0,0,0,0,0,16,5448,0,0,0,0,0,0,0,0,114,29472,0,0,0,0,0,0,0,0,287,76479,0,0,0,0,0,0,0,0,448,132981,0,0,0,0,0,0,0,0
30858972,0,0,0,0,0,0,0,0,0,0,16,5448,0,0,0,0,0,0,0,0,114,29472,0,0,0,0,0,0,0,0,287,76479,0,0,0,0,0,0,0,0,448,132981,0,0,0,0,0,0,0,0
30858973,2,2733,0,0,0,0,0,0,0,0,17,16989,0,0,0,0,0,0,0,0,128,51108,0,0,0,0,0,0,0,0,411,143697,1,963,0,0,0,0,0,0,754,252888,1,963,0,0,0,0,0,0
30858974,2,2733,0,0,0,0,0,0,0,0,17,16989,0,0,0,0,0,0,0,0,128,51108,0,0,0,0,0,0,0,0,411,143697,1,963,0,0,0,0,0,0,754,252888,1,963,0,0,0,0,0,0
30858975,2,2733,0,0,0,0,0,0,0,0,17,16989,0,0,0,0,0,0,0,0,128,51108,0,0,0,0,0,0,0,0,411,143697,1,963,0,0,0,0,0,0,754,252888,1,963,0,0,0,0,0,0
30859152,0,0,0,0,0,0,0,0,0,0,3,85491,0,0,1,3528,1,3528,0,0,32,490835,0,0,7,21844,1,3528,0,0,101,1339999,7,20177,19,49536,4,19620,2,7298,178,2363232,9,23537,27,109029,4,19620,4,10658
30859153,0,0,0,0,0,0,0,0,0,0,2,81963,0,0,0,0,0,0,0,0,29,489675,0,0,5,13228,1,3528,0,0,92,1192529,7,20177,19,49536,4,19620,2,7298,175,2195677,9,23537,27,109029,4,19620,4,10658
30859154,3,882,0,0,0,0,0,0,0,0,36,11385,0,0,0,0,0,0,0,0,114,37386,0,0,0,0,0,0,0,0,290,170537,2,2229,3,5391,1,738,1,738,496,315480,2,2229,6,18780,1,738,1,738
30859155,3,882,0,0,0,0,0,0,0,0,36,11385,0,0,0,0,0,0,0,0,114,37386,0,0,0,0,0,0,0,0,290,170537,2,2229,3,5391,1,738,1,738,496,315480,2,2229,6,18780,1,738,1,738
30859156,2,1599,0,0,0,0,0,0,0,0,11,15648,1,198,2,767,0,0,0,0,51,187790,2,7344,8,64697,0,0,0,0,146,622596,4,16746,17,259476,0,0,0,0,263,892875,5,25347,22,282455,0,0,0,0
30859157,2,1599,0,0,0,0,0,0,0,0,11,15648,1,198,2,767,0,0,0,0,51,187790,2,7344,8,64697,0,0,0,0,146,622596,4,16746,17,259476,0,0,0,0,263,892875,5,25347,22,282455,0,0,0,0
30859158,0,0,0,0,0,0,0,0,0,0,10,33063,0,0,1,564,0,0,0,0,33,93816,0,0,3,7086,0,0,0,0,83,495967,1,327,8,63805,0,0,0,0,193,838390,2,4407,11,75862,0,0,1,4080
30859159,0,0,0,0,0,0,0,0,0,0,7,79291,0,0,0,0,0,0,0,0,22,261928,0,0,2,131604,0,0,0,0,83,876102,4,4872,17,191647,2,11913,2,4473,139,1488252,5,6300,18,191751,2,11913,2,4473
30859160,0,0,0,0,0,0,0,0,0,0,2,19998,0,0,0,0,0,0,0,0,17,250604,0,0,0,0,0,0,0,0,64,882101,1,3102,2,3221,0,0,1,3102,132,1483725,4,7734,7,15757,1,3968,2,7335
30859161,0,0,0,0,0,0,0,0,0,0,23,13683,0,0,0,0,0,0,0,0,84,101421,0,0,1,8334,0,0,0,0,254,199942,0,0,2,21849,0,0,0,0,492,307394,0,0,3,22779,0,0,0,0
30859162,0,0,0,0,0,0,0,0,0,0,23,13683,0,0,0,0,0,0,0,0,84,101421,0,0,1,8334,0,0,0,0,254,199942,0,0,2,21849,0,0,0,0,492,307394,0,0,3,22779,0,0,0,0
30859163,0,0,0,0,0,0,0,0,0,0,30,12159,0,0,0,0,0,0,0,0,121,77502,0,0,0,0,0,0,0,0,293,212334,0,0,2,21849,0,0,0,0,514,327036,0,0,2,21849,0,0,0,0
30859350,0,0,0,0,0,0,0,0,0,0,4,7827,0,0,0,0,0,0,0,0,22,56136,0,0,1,11520,0,0,0,0,70,206940,0,0,3,42315,0,0,0,0,146,397839,0,0,11,77349,0,0,0,0
30859351,0,0,0,0,0,0,0,0,0,0,4,53106,0,0,0,0,0,0,0,0,18,191208,1,3858,3,6459,0,0,1,3858,68,738385,3,19305,12,45067,1,8970,2,10335,144,1800344,8,78222,28,192211,6,152119,5,26634
30859352,0,0,0,0,0,0,0,0,0,0,9,106087,0,0,1,3528,1,3528,0,0,34,430519,3,10861,11,25702,3,14332,0,0,107,1474592,5,16507,18,48610,4,19620,1,5628,176,2224775,10,24381,25,87817,5,20464,4,10658
30859353,0,0,0,0,0,0,0,0,0,0,5,194860,0,0,0,0,0,0,0,0,21,255119,0,0,1,104,0,0,0,0,68,649247,2,2395,9,27210,1,844,1,1551,130,1175265,5,7528,14,35340,1,844,3,6648
30859354,1,2034,0,0,0,0,0,0,0,0,6,92679,0,0,0,0,0,0,0,0,18,201789,2,399,1,147,0,0,0,0,82,812763,4,4872,11,23252,2,9256,2,4473,145,1458411,5,7974,18,177081,3,17201,3,7575
30859355,3,681,0,0,0,0,0,0,0,0,33,13005,0,0,0,0,0,0,0,0,155,64491,1,96,1,96,0,0,0,0,456,177171,1,96,1,96,0,0,0,0,649,265263,1,96,2,1668,0,0,0,0
30859356,3,681,0,0,0,0,0,0,0,0,33,13005,0,0,0,0,0,0,0,0,155,64491,1,96,1,96,0,0,0,0,456,177171,1,96,1,96,0,0,0,0,649,265263,1,96,2,1668,0,0,0,0
30859357,3,1041,0,0,0,0,0,0,0,0,32,12669,0,0,0,0,0,0,0,0,160,56613,0,0,0,0,0,0,0,0,524,175410,0,0,0,0,0,0,0,0,845,314919,1,96,2,168,0,0,0,0
30859358,3,1041,0,0,0,0,0,0,0,0,32,12669,0,0,0,0,0,0,0,0,160,56613,0,0,0,0,0,0,0,0,524,175410,0,0,0,0,0,0,0,0,845,314919,1,96,2,168,0,0,0,0
30859359,0,0,0,0,0,0,0,0,0,0,10,32361,0,0,0,0,0,0,0,0,44,106218,0,0,0,0,0,0,0,0,115,263000,0,0,3,12931,0,0,0,0,193,557259,3,7887,16,186319,1,222,0,0
30859360,0,0,0,0,0,0,0,0,0,0,10,32361,0,0,0,0,0,0,0,0,44,106218,0,0,0,0,0,0,0,0,115,263000,0,0,3,12931,0,0,0,0,193,557259,3,7887,16,186319,1,222,0,0
30859361,1,258,1,258,1,258,0,0,0,0,4,12747,1,258,3,7629,0,0,0,0,47,149381,2,14268,9,33114,1,4101,0,0,115,631692,5,60288,29,183816,2,20622,1,4947,177,1002350,6,66765,37,240640,3,23892,2,11424
30859362,1,777,0,0,0,0,0,0,0,0,15,16236,0,0,0,0,0,0,0,0,40,75825,0,0,0,0,0,0,0,0,71,230326,2,2379,8,6034,0,0,0,0,222,358390,2,2379,8,6034,0,0,0,0
30859363,0,0,0,0,0,0,0,0,0,0,9,62230,1,1908,2,3900,0,0,0,0,41,309683,4,15924,7,20403,1,2457,3,14016,116,885989,7,22967,16,76533,3,25150,5,18371,180,1467526,8,23454,24,126343,3,25150,6,18858
30858780,3,1212,0,0,0,0,0,0,0,0,35,11823,0,0,0,0,0,0,0,0,148,57534,0,0,0,0,0,0,0,0,305,167760,1,168,4,15156,0,0,0,0,625,299286,2,2529,7,19743,1,2361,1,2361
