FID,BTAWithin100m,BTAWithin100mWithAmenityData,BTAWithin100mWithNameData,BTAWithin100mWithReligionData,BTAWithin100mWithWebsiteData,BTAWithin225m,BTAWithin225mWithAmenityData,BTAWithin225mWithNameData,BTAWithin225mWithReligionData,BTAWithin225mWithWebsiteData,BTAWithin25m,BTAWithin25mWithAmenityData,BTAWithin25mWithNameData,BTAWithin400m,BTAWithin400mWithAmenityData,BTAWithin400mWithNameData,BTAWithin400mWithReligionData,BTAWithin400mWithWebsiteData,BTAWithin625m,BTAWithin625mWithAmenityData,BTAWithin625mWithNameData,BTAWithin625mWithReligionData,BTAWithin625mWithWebsiteData,BuildingsWithin100m,BuildingsWithin100mWithAmenityData,BuildingsWithin100mWithNameData,BuildingsWithin100mWithReligionData,BuildingsWithin100mWithWebsiteData,BuildingsWithin225m,BuildingsWithin225mWithAmenityData,BuildingsWithin225mWithNameData,BuildingsWithin225mWithReligionData,BuildingsWithin225mWithWebsiteData,BuildingsWithin25m,BuildingsWithin400m,BuildingsWithin400mWithAmenityData,BuildingsWithin400mWithNameData,BuildingsWithin400mWithReligionData,BuildingsWithin400mWithWebsiteData,BuildingsWithin625m,BuildingsWithin625mWithAmenityData,BuildingsWithin625mWithNameData,BuildingsWithin625mWithReligionData,BuildingsWithin625mWithWebsiteData,END_DAY_0,END_MONTH_0,END_TIME_0,END_TIME_1,START_DAY_1,START_TIME_0,START_TIME_1,VF_PLATSER_0,END_TIME_0_nan_mask,START_TIME_0_nan_mask,START_WEEKDAY_0_nan_mask,VEHICLE_0_nan_mask,VF_PLATS_TYP_0_nan_mask
30877693,29220.0,7497.0,7497.0,4380.0,7497.0,180951.0,16702.0,15457.0,4380.0,15457.0,1212.0,0.0,0.0,371215.0,18304.0,30016.0,4860.0,28894.0,798546.0,23230.0,80767.0,4860.0,28894.0,9,3,3,1,3,55,5,4,1,4,1,113,7,7,2,6,272,8,10,2,6,0,0,0,0,0,0,0,1,0,0,0,1,1
30877694,28236.0,3117.0,3117.0,0.0,3117.0,170127.0,8742.0,7497.0,4380.0,7497.0,0.0,0.0,0.0,382793.0,18304.0,30016.0,4860.0,28894.0,749210.0,23230.0,47821.0,4860.0,28894.0,10,2,2,0,2,56,4,3,1,3,0,116,7,7,2,6,267,8,9,2,6,31,10,0,800,1,0,1600,15,0,0,0,1,1
30877695,28236.0,3117.0,3117.0,0.0,3117.0,170127.0,8742.0,7497.0,4380.0,7497.0,0.0,0.0,0.0,382793.0,18304.0,30016.0,4860.0,28894.0,749210.0,23230.0,47821.0,4860.0,28894.0,10,2,2,0,2,56,4,3,1,3,0,116,7,7,2,6,267,8,9,2,6,15,5,800,0,16,1600,0,15,1,1,1,1,1
30877696,21450.0,0.0,11520.0,0.0,0.0,72189.0,0.0,11520.0,0.0,0.0,0.0,0.0,0.0,188115.0,0.0,19860.0,0.0,0.0,442442.0,0.0,100632.0,0.0,0.0,7,0,1,0,0,23,0,1,0,0,0,64,0,3,0,0,166,0,14,0,0,0,0,900,0,0,1400,0,0,1,1,1,1,1
30877697,19809.0,0.0,0.0,0.0,0.0,79728.0,0.0,11520.0,0.0,0.0,0.0,0.0,0.0,187839.0,0.0,20319.0,0.0,0.0,445295.0,0.0,92904.0,0.0,0.0,7,0,0,0,0,23,0,1,0,0,0,66,0,4,0,0,168,0,13,0,0,0,0,900,0,0,1400,0,0,1,1,1,1,1
30877884,19680.0,0.0,0.0,0.0,0.0,76927.0,0.0,0.0,0.0,0.0,2553.0,0.0,0.0,223563.0,3897.0,13976.0,3897.0,6296.0,465072.0,3897.0,20519.0,3897.0,6296.0,14,0,0,0,0,54,0,0,0,0,2,139,1,4,1,1,385,1,7,1,1,31,10,1500,600,1,800,800,0,1,1,0,1,1
30877885,19680.0,0.0,0.0,0.0,0.0,76927.0,0.0,0.0,0.0,0.0,2553.0,0.0,0.0,223563.0,3897.0,13976.0,3897.0,6296.0,465072.0,3897.0,20519.0,3897.0,6296.0,14,0,0,0,0,54,0,0,0,0,2,139,1,4,1,1,385,1,7,1,1,15,5,600,1500,16,800,800,0,1,1,1,1,1
30877886,12553.0,0.0,0.0,0.0,0.0,66487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210784.0,0.0,0.0,0.0,0.0,538622.0,0.0,2493.0,0.0,0.0,3,0,0,0,0,44,0,0,0,0,0,189,0,0,0,0,454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30877887,44697.0,0.0,0.0,0.0,0.0,182188.0,2625.0,19434.0,2625.0,0.0,5505.0,0.0,0.0,511158.0,16941.0,130228.0,16941.0,14316.0,1073195.0,67099.0,349648.0,22107.0,90695.0,8,0,0,0,0,48,1,7,1,0,1,147,4,51,4,3,239,8,86,6,6,0,0,0,0,0,600,0,0,1,1,1,1,1
30877888,10164.0,0.0,0.0,0.0,0.0,45063.0,0.0,0.0,0.0,0.0,1782.0,0.0,0.0,172849.0,0.0,0.0,0.0,0.0,419669.0,0.0,0.0,0.0,0.0,32,0,0,0,0,105,0,0,0,0,5,396,0,0,0,0,925,0,0,0,0,31,10,0,800,1,0,1600,0,0,0,0,1,1
30877889,10164.0,0.0,0.0,0.0,0.0,45063.0,0.0,0.0,0.0,0.0,1782.0,0.0,0.0,172849.0,0.0,0.0,0.0,0.0,419669.0,0.0,0.0,0.0,0.0,32,0,0,0,0,105,0,0,0,0,5,396,0,0,0,0,925,0,0,0,0,15,5,800,0,16,1600,0,0,1,1,1,1,1
30877890,11400.0,0.0,0.0,0.0,0.0,46692.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,154661.0,0.0,0.0,0.0,0.0,408190.0,963.0,11451.0,0.0,0.0,28,0,0,0,0,108,0,0,0,0,1,350,0,0,0,0,845,1,1,0,0,31,10,0,800,1,0,1600,0,0,0,0,1,1
30877891,11400.0,0.0,0.0,0.0,0.0,46692.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,154661.0,0.0,0.0,0.0,0.0,408190.0,963.0,11451.0,0.0,0.0,28,0,0,0,0,108,0,0,0,0,1,350,0,0,0,0,845,1,1,0,0,15,5,800,0,16,1600,0,0,1,1,1,1,1
30877892,9399.0,0.0,0.0,0.0,0.0,45135.0,0.0,0.0,0.0,0.0,1371.0,0.0,0.0,147066.0,963.0,0.0,0.0,0.0,388117.0,963.0,14988.0,0.0,0.0,23,0,0,0,0,127,0,0,0,0,3,367,1,0,0,0,829,1,3,0,0,31,10,0,800,1,0,1600,0,0,0,0,1,1
30877893,9399.0,0.0,0.0,0.0,0.0,45135.0,0.0,0.0,0.0,0.0,1371.0,0.0,0.0,147066.0,963.0,0.0,0.0,0.0,388117.0,963.0,14988.0,0.0,0.0,23,0,0,0,0,127,0,0,0,0,3,367,1,0,0,0,829,1,3,0,0,15,5,800,0,16,1600,0,0,1,1,1,1,1
30878077,15297.0,0.0,0.0,0.0,0.0,119836.0,0.0,14376.0,0.0,14376.0,0.0,0.0,0.0,299141.0,2028.0,35113.0,0.0,14376.0,731649.0,5121.0,126045.0,0.0,45813.0,10,0,0,0,0,40,0,2,0,2,0,102,1,6,0,2,256,4,12,0,3,0,0,0,0,0,600,0,0,1,1,1,1,1
30878078,15411.0,0.0,0.0,0.0,0.0,119630.0,0.0,14376.0,0.0,14376.0,1029.0,0.0,0.0,284767.0,2028.0,22969.0,0.0,14376.0,732948.0,5121.0,126609.0,0.0,45813.0,11,0,0,0,0,38,0,2,0,2,1,99,1,5,0,2,259,4,13,0,3,0,0,0,0,0,600,0,0,1,1,1,1,1
30878079,13500.0,0.0,0.0,0.0,0.0,118298.0,0.0,14154.0,0.0,14154.0,1029.0,0.0,0.0,286052.0,2028.0,22969.0,0.0,14376.0,693240.0,5121.0,95172.0,0.0,14376.0,13,0,0,0,0,39,0,1,0,1,1,99,1,5,0,2,257,4,12,0,2,0,0,0,0,0,600,0,0,1,1,1,1,1
30878080,15777.0,0.0,0.0,0.0,0.0,118206.0,2028.0,14154.0,0.0,14154.0,1029.0,0.0,0.0,288019.0,2028.0,15080.0,0.0,14376.0,687952.0,5121.0,95172.0,0.0,14376.0,14,0,0,0,0,37,1,1,0,1,1,98,1,3,0,2,255,4,12,0,2,0,0,0,0,0,600,0,0,1,1,1,1,1
30878081,14547.0,0.0,0.0,0.0,0.0,146706.0,2028.0,14154.0,0.0,14154.0,1029.0,0.0,0.0,304767.0,2028.0,15080.0,0.0,14376.0,686942.0,5121.0,95172.0,0.0,14376.0,13,0,0,0,0,39,1,1,0,1,1,98,1,3,0,2,255,4,12,0,2,0,0,0,0,0,600,0,0,1,1,1,1,1
30878082,12657.0,0.0,0.0,0.0,0.0,149718.0,2028.0,14154.0,0.0,14154.0,0.0,0.0,0.0,313063.0,2028.0,15080.0,0.0,14376.0,699531.0,5121.0,95172.0,0.0,14376.0,12,0,0,0,0,39,1,1,0,1,0,99,1,3,0,2,259,4,12,0,2,0,0,0,0,0,600,0,0,1,1,1,1,1
30878083,21408.0,0.0,0.0,0.0,0.0,144924.0,2028.0,14154.0,0.0,14154.0,0.0,0.0,0.0,320804.0,2028.0,14376.0,0.0,14376.0,692623.0,5121.0,95172.0,0.0,14376.0,13,0,0,0,0,40,1,1,0,1,0,104,1,2,0,2,256,4,12,0,2,0,0,0,0,0,600,0,0,1,1,1,1,1
30878084,29472.0,3858.0,3858.0,3858.0,0.0,235509.0,3858.0,6459.0,3858.0,0.0,0.0,0.0,0.0,1060523.0,34887.0,52189.0,25917.0,13200.0,2769267.0,90982.0,267654.0,32534.0,161191.0,3,1,1,1,0,16,1,3,1,0,0,70,6,12,5,2,216,13,40,7,8,0,0,0,0,0,600,0,0,1,1,1,1,1
30878085,25968.0,0.0,0.0,0.0,0.0,224106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801749.0,9129.0,8996.0,8730.0,0.0,2377503.0,16441.0,51898.0,15198.0,10100.0,5,0,0,0,0,19,0,0,0,0,0,74,4,4,2,0,209,8,23,5,3,0,0,0,0,0,600,0,0,1,1,1,1,1
30878086,25968.0,0.0,0.0,0.0,0.0,224106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801749.0,9129.0,8996.0,8730.0,0.0,2377503.0,16441.0,51898.0,15198.0,10100.0,5,0,0,0,0,19,0,0,0,0,0,74,4,4,2,0,209,8,23,5,3,0,0,0,0,0,600,0,0,1,1,1,1,1
30878087,38745.0,0.0,0.0,0.0,0.0,329146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861749.0,0.0,32003.0,0.0,0.0,1805600.0,9444.0,219691.0,8016.0,26005.0,2,0,0,0,0,12,0,0,0,0,0,47,0,3,0,0,148,4,12,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1
30878088,12363.0,0.0,0.0,0.0,0.0,50529.0,0.0,369.0,0.0,0.0,1257.0,0.0,0.0,189788.0,0.0,369.0,0.0,0.0,433540.0,1743.0,5866.0,1743.0,2619.0,55,0,0,0,0,189,0,1,0,0,4,543,0,1,0,0,1080,1,7,1,2,31,10,0,800,1,0,1600,0,0,0,0,1,1
30878089,12363.0,0.0,0.0,0.0,0.0,50529.0,0.0,369.0,0.0,0.0,1257.0,0.0,0.0,189788.0,0.0,369.0,0.0,0.0,433540.0,1743.0,5866.0,1743.0,2619.0,55,0,0,0,0,189,0,1,0,0,4,543,0,1,0,0,1080,1,7,1,2,15,5,800,0,16,1600,0,0,1,1,1,1,1
30878090,11712.0,0.0,0.0,0.0,0.0,58131.0,0.0,369.0,0.0,0.0,243.0,0.0,0.0,171198.0,0.0,369.0,0.0,0.0,441988.0,1743.0,5177.0,1743.0,2367.0,36,0,0,0,0,213,0,1,0,0,1,614,0,1,0,0,1158,1,4,1,1,31,10,0,800,1,0,1600,0,0,0,0,1,1
30878290,8380.0,0.0,2874.0,0.0,0.0,342966.0,18.0,14796.0,0.0,3528.0,31.0,0.0,0.0,1515628.0,15914.0,70000.0,3035.0,14332.0,3062160.0,47819.0,142250.0,30098.0,28692.0,5,0,3,0,0,37,1,8,0,1,1,107,7,20,2,3,223,14,34,8,6,0,0,900,0,0,1400,0,0,1,1,1,1,1
30878291,151317.0,0.0,0.0,0.0,0.0,548621.0,11370.0,11352.0,11352.0,0.0,0.0,0.0,0.0,1261377.0,22231.0,39668.0,11352.0,10804.0,3228939.0,78008.0,139691.0,35735.0,23404.0,8,0,0,0,0,35,3,2,2,0,0,94,6,15,2,2,222,16,32,9,5,0,0,900,0,0,1400,0,0,1,1,1,1,1
30878292,83958.0,0.0,0.0,0.0,0.0,418674.0,0.0,172195.0,0.0,0.0,0.0,0.0,0.0,954755.0,1428.0,242305.0,0.0,0.0,2056217.0,5622.0,498014.0,4194.0,14501.0,5,0,0,0,0,23,0,4,0,0,0,70,1,7,0,0,186,3,32,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1
30878293,13722.0,0.0,0.0,0.0,0.0,63110.0,0.0,579.0,0.0,579.0,1581.0,0.0,0.0,203846.0,14619.0,22818.0,0.0,579.0,458767.0,16749.0,24948.0,0.0,2709.0,12,0,0,0,0,80,0,1,0,1,2,273,2,4,0,1,786,3,5,0,2,0,0,600,600,0,800,800,0,1,1,1,1,1
30878294,13722.0,0.0,0.0,0.0,0.0,63110.0,0.0,579.0,0.0,579.0,1581.0,0.0,0.0,203846.0,14619.0,22818.0,0.0,579.0,458767.0,16749.0,24948.0,0.0,2709.0,12,0,0,0,0,80,0,1,0,1,2,273,2,4,0,1,786,3,5,0,2,0,0,600,600,0,800,800,0,1,1,1,1,1
30878295,11475.0,0.0,0.0,0.0,0.0,57440.0,0.0,579.0,0.0,579.0,0.0,0.0,0.0,204137.0,16749.0,17328.0,0.0,2709.0,452939.0,16749.0,31074.0,0.0,2709.0,13,0,0,0,0,73,0,1,0,1,0,271,3,4,0,2,758,3,6,0,2,0,0,600,600,0,800,800,0,1,1,1,1,1
30878296,11475.0,0.0,0.0,0.0,0.0,57440.0,0.0,579.0,0.0,579.0,0.0,0.0,0.0,204137.0,16749.0,17328.0,0.0,2709.0,452939.0,16749.0,31074.0,0.0,2709.0,13,0,0,0,0,73,0,1,0,1,0,271,3,4,0,2,758,3,6,0,2,0,0,600,600,0,800,800,0,1,1,1,1,1
30878297,30839.0,0.0,0.0,0.0,0.0,135582.0,0.0,0.0,0.0,0.0,5638.0,0.0,0.0,301177.0,0.0,24930.0,0.0,0.0,571506.0,0.0,77401.0,0.0,4096.0,13,0,0,0,0,37,0,0,0,0,2,82,0,6,0,0,183,0,33,0,1,31,10,0,900,1,0,1400,0,0,0,0,1,1
30878298,30839.0,0.0,0.0,0.0,0.0,135582.0,0.0,0.0,0.0,0.0,5638.0,0.0,0.0,301177.0,0.0,24930.0,0.0,0.0,571506.0,0.0,77401.0,0.0,4096.0,13,0,0,0,0,37,0,0,0,0,2,82,0,6,0,0,183,0,33,0,1,31,10,900,0,1,1400,0,0,1,1,1,1,1
30878299,30839.0,0.0,0.0,0.0,0.0,135582.0,0.0,0.0,0.0,0.0,5638.0,0.0,0.0,301177.0,0.0,24930.0,0.0,0.0,571506.0,0.0,77401.0,0.0,4096.0,13,0,0,0,0,37,0,0,0,0,2,82,0,6,0,0,183,0,33,0,1,30,4,900,0,1,1400,0,0,1,1,1,1,1
30878300,200236.0,0.0,0.0,0.0,0.0,430823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169964.0,12339.0,40821.0,3123.0,21721.0,2849237.0,32158.0,177824.0,8181.0,35516.0,6,0,0,0,0,23,0,0,0,0,0,82,4,10,2,3,207,7,35,3,5,0,0,0,0,0,0,0,0,0,0,0,1,1
30878301,119408.0,0.0,0.0,0.0,0.0,510934.0,18.0,128.0,0.0,0.0,0.0,0.0,0.0,1258805.0,22231.0,47721.0,11352.0,14332.0,3260837.0,53456.0,115813.0,35735.0,23404.0,7,0,0,0,0,33,1,2,0,0,0,104,6,16,2,3,222,15,32,9,5,0,0,0,0,0,0,0,0,0,0,0,1,1
30878302,146185.0,0.0,0.0,0.0,0.0,399433.0,10879.0,10861.0,0.0,10804.0,0.0,0.0,0.0,1341846.0,22231.0,35535.0,11352.0,14332.0,3117329.0,39032.0,79165.0,27309.0,15176.0,4,0,0,0,0,34,4,3,0,2,0,96,6,11,2,3,220,12,28,7,4,0,0,0,0,0,600,0,0,1,1,1,1,1
30878303,42825.0,0.0,0.0,0.0,0.0,170742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730200.0,4233.0,24407.0,4233.0,0.0,1656689.0,8016.0,61978.0,8016.0,0.0,2,0,0,0,0,11,0,0,0,0,0,42,1,2,1,0,131,3,7,3,0,0,0,0,0,0,600,0,0,1,1,1,1,1
30877698,60315.0,0.0,0.0,0.0,0.0,175826.0,1044.0,12732.0,1044.0,0.0,0.0,0.0,0.0,505500.0,1044.0,27858.0,1044.0,0.0,1461108.0,4281.0,120293.0,4281.0,3237.0,3,0,0,0,0,25,1,2,1,0,0,89,1,6,1,0,184,2,11,2,1,0,0,0,0,0,600,0,0,1,1,1,1,1
30877699,21663.0,0.0,0.0,0.0,0.0,167598.0,1044.0,10368.0,1044.0,0.0,0.0,0.0,0.0,596169.0,1044.0,27858.0,1044.0,0.0,1684771.0,4281.0,168237.0,4281.0,22693.0,2,0,0,0,0,26,1,3,1,0,0,90,1,6,1,0,213,2,16,2,2,0,0,0,0,0,600,0,0,1,1,1,1,1
30877700,9414.0,0.0,0.0,0.0,0.0,52230.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,181042.0,1743.0,5177.0,1743.0,2367.0,428470.0,1743.0,5177.0,1743.0,2367.0,37,0,0,0,0,183,0,0,0,0,5,560,1,4,1,1,1257,1,4,1,1,31,10,0,800,1,0,1600,0,0,0,0,1,1
30877701,9414.0,0.0,0.0,0.0,0.0,52230.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,181042.0,1743.0,5177.0,1743.0,2367.0,428470.0,1743.0,5177.0,1743.0,2367.0,37,0,0,0,0,183,0,0,0,0,5,560,1,4,1,1,1257,1,4,1,1,15,5,800,0,16,1600,0,0,1,1,1,1,1
30877702,11676.0,0.0,0.0,0.0,0.0,53682.0,0.0,0.0,0.0,0.0,549.0,0.0,0.0,176449.0,1743.0,5177.0,1743.0,2367.0,443530.0,1743.0,5177.0,1743.0,2367.0,44,0,0,0,0,193,0,0,0,0,2,544,1,4,1,1,1256,1,4,1,1,31,10,0,800,1,0,1600,0,0,0,0,1,1
30877703,11676.0,0.0,0.0,0.0,0.0,53682.0,0.0,0.0,0.0,0.0,549.0,0.0,0.0,176449.0,1743.0,5177.0,1743.0,2367.0,443530.0,1743.0,5177.0,1743.0,2367.0,44,0,0,0,0,193,0,0,0,0,2,544,1,4,1,1,1256,1,4,1,1,15,5,800,0,16,1600,0,0,1,1,1,1,1
30877704,13719.0,0.0,0.0,0.0,0.0,81918.0,0.0,0.0,0.0,0.0,3036.0,0.0,0.0,192843.0,2304.0,114.0,0.0,0.0,423769.0,12912.0,21300.0,0.0,0.0,8,0,0,0,0,61,0,0,0,0,1,210,1,1,0,0,587,4,4,0,0,31,10,0,800,1,0,1600,16,0,0,0,1,1
30877705,13719.0,0.0,0.0,0.0,0.0,81918.0,0.0,0.0,0.0,0.0,3036.0,0.0,0.0,192843.0,2304.0,114.0,0.0,0.0,423769.0,12912.0,21300.0,0.0,0.0,8,0,0,0,0,61,0,0,0,0,1,210,1,1,0,0,587,4,4,0,0,15,5,800,0,16,1600,0,16,1,1,1,1,1
30877706,11943.0,0.0,0.0,0.0,0.0,55575.0,0.0,0.0,0.0,0.0,1191.0,0.0,0.0,207152.0,0.0,10080.0,0.0,0.0,561318.0,6435.0,24900.0,0.0,0.0,41,0,0,0,0,133,0,0,0,0,5,292,0,1,0,0,733,2,7,0,0,31,10,0,800,1,0,1600,0,0,0,0,1,1
30877707,11943.0,0.0,0.0,0.0,0.0,55575.0,0.0,0.0,0.0,0.0,1191.0,0.0,0.0,207152.0,0.0,10080.0,0.0,0.0,561318.0,6435.0,24900.0,0.0,0.0,41,0,0,0,0,133,0,0,0,0,5,292,0,1,0,0,733,2,7,0,0,15,5,800,0,16,1600,0,0,1,1,1,1,1
30877708,11451.0,0.0,0.0,0.0,0.0,49932.0,0.0,0.0,0.0,0.0,279.0,0.0,0.0,199911.0,0.0,10080.0,0.0,0.0,583038.0,6435.0,24531.0,0.0,0.0,38,0,0,0,0,113,0,0,0,0,1,268,0,1,0,0,695,2,6,0,0,31,10,0,800,1,0,1600,0,0,0,0,1,1
30877709,11451.0,0.0,0.0,0.0,0.0,49932.0,0.0,0.0,0.0,0.0,279.0,0.0,0.0,199911.0,0.0,10080.0,0.0,0.0,583038.0,6435.0,24531.0,0.0,0.0,38,0,0,0,0,113,0,0,0,0,1,268,0,1,0,0,695,2,6,0,0,15,5,800,0,16,1600,0,0,1,1,1,1,1
30877710,10935.0,0.0,0.0,0.0,0.0,80613.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,209790.0,0.0,568.0,0.0,0.0,536701.0,6435.0,29120.0,0.0,0.0,31,0,0,0,0,118,0,0,0,0,1,335,0,1,0,0,737,2,8,0,0,31,10,0,800,1,0,1600,0,0,0,0,1,1
30877894,8574.0,0.0,0.0,0.0,0.0,46029.0,0.0,0.0,0.0,0.0,1605.0,0.0,0.0,170826.0,0.0,0.0,0.0,0.0,424468.0,0.0,72.0,0.0,0.0,26,0,0,0,0,132,0,0,0,0,5,416,0,0,0,0,918,0,1,0,0,31,10,0,800,1,0,1600,0,0,0,0,1,1
30877895,8574.0,0.0,0.0,0.0,0.0,46029.0,0.0,0.0,0.0,0.0,1605.0,0.0,0.0,170826.0,0.0,0.0,0.0,0.0,424468.0,0.0,72.0,0.0,0.0,26,0,0,0,0,132,0,0,0,0,5,416,0,0,0,0,918,0,1,0,0,15,5,800,0,16,1600,0,0,1,1,1,1,1
30877896,13536.0,0.0,0.0,0.0,0.0,74328.0,0.0,0.0,0.0,0.0,1362.0,0.0,0.0,196965.0,0.0,114.0,0.0,0.0,378114.0,9021.0,2922.0,0.0,0.0,31,0,0,0,0,131,0,0,0,0,5,298,0,1,0,0,555,4,2,0,0,31,10,0,800,1,0,1600,0,0,0,0,1,1
30877897,13536.0,0.0,0.0,0.0,0.0,74328.0,0.0,0.0,0.0,0.0,1362.0,0.0,0.0,196965.0,0.0,114.0,0.0,0.0,378114.0,9021.0,2922.0,0.0,0.0,31,0,0,0,0,131,0,0,0,0,5,298,0,1,0,0,555,4,2,0,0,15,5,800,0,16,1600,0,0,1,1,1,1,1
30877898,8334.0,0.0,0.0,0.0,0.0,67191.0,2538.0,0.0,0.0,0.0,0.0,0.0,0.0,253213.0,7650.0,15924.0,0.0,0.0,498745.0,7800.0,15924.0,0.0,0.0,5,0,0,0,0,32,1,0,0,0,0,113,3,2,0,0,453,4,2,0,0,31,10,0,0,0,0,0,0,0,0,0,1,1
30877899,15573.0,2538.0,0.0,0.0,0.0,73542.0,2538.0,0.0,0.0,0.0,1311.0,0.0,0.0,245128.0,7650.0,15924.0,0.0,0.0,496771.0,7650.0,15924.0,0.0,0.0,8,1,0,0,0,35,1,0,0,0,1,112,3,2,0,0,458,3,2,0,0,31,10,0,800,1,0,1600,15,0,0,0,1,1
30877900,15573.0,2538.0,0.0,0.0,0.0,73542.0,2538.0,0.0,0.0,0.0,1311.0,0.0,0.0,245128.0,7650.0,15924.0,0.0,0.0,496771.0,7650.0,15924.0,0.0,0.0,8,1,0,0,0,35,1,0,0,0,1,112,3,2,0,0,458,3,2,0,0,15,5,800,0,16,1600,0,15,1,1,1,1,1
30877901,9246.0,0.0,0.0,0.0,0.0,69777.0,2538.0,0.0,0.0,0.0,0.0,0.0,0.0,252379.0,7650.0,15924.0,0.0,0.0,495349.0,7650.0,15924.0,0.0,0.0,5,0,0,0,0,33,1,0,0,0,0,112,3,2,0,0,457,3,2,0,0,31,10,0,800,1,0,1600,15,0,0,0,1,1
30877902,9246.0,0.0,0.0,0.0,0.0,69777.0,2538.0,0.0,0.0,0.0,0.0,0.0,0.0,252379.0,7650.0,15924.0,0.0,0.0,495349.0,7650.0,15924.0,0.0,0.0,5,0,0,0,0,33,1,0,0,0,0,112,3,2,0,0,457,3,2,0,0,15,5,800,0,16,1600,0,15,1,1,1,1,1
30877903,132263.0,3732.0,90762.0,3732.0,59431.0,472140.0,3732.0,210186.0,3732.0,132937.0,562.0,0.0,0.0,1340780.0,3732.0,641209.0,3732.0,301894.0,2581413.0,119206.0,1000599.0,7596.0,416966.0,8,1,4,1,3,30,1,10,1,5,1,71,1,27,1,7,167,5,61,2,12,0,0,0,0,0,0,0,0,0,0,0,1,1
30877904,19425.0,0.0,213.0,0.0,0.0,137122.0,0.0,49752.0,0.0,0.0,1605.0,0.0,0.0,297196.0,0.0,57855.0,0.0,0.0,605936.0,1701.0,60515.0,0.0,0.0,48,0,1,0,0,215,0,3,0,0,1,642,0,5,0,0,1459,1,8,0,0,31,10,1900,800,1,700,1600,0,1,1,0,1,1
30877905,19425.0,0.0,213.0,0.0,0.0,137122.0,0.0,49752.0,0.0,0.0,1605.0,0.0,0.0,297196.0,0.0,57855.0,0.0,0.0,605936.0,1701.0,60515.0,0.0,0.0,48,0,1,0,0,215,0,3,0,0,1,642,0,5,0,0,1459,1,8,0,0,15,5,800,1900,16,1600,700,0,1,1,1,1,1
30877906,19425.0,0.0,213.0,0.0,0.0,137122.0,0.0,49752.0,0.0,0.0,1605.0,0.0,0.0,297196.0,0.0,57855.0,0.0,0.0,605936.0,1701.0,60515.0,0.0,0.0,48,0,1,0,0,215,0,3,0,0,1,642,0,5,0,0,1459,1,8,0,0,31,10,1700,1900,16,1100,700,0,1,1,0,1,1
30878091,11712.0,0.0,0.0,0.0,0.0,58131.0,0.0,369.0,0.0,0.0,243.0,0.0,0.0,171198.0,0.0,369.0,0.0,0.0,441988.0,1743.0,5177.0,1743.0,2367.0,36,0,0,0,0,213,0,1,0,0,1,614,0,1,0,0,1158,1,4,1,1,15,5,800,0,16,1600,0,0,1,1,1,1,1
30878092,95063.0,0.0,0.0,0.0,0.0,446360.0,1620.0,1655.0,1620.0,35.0,0.0,0.0,0.0,1001742.0,3633.0,63898.0,1620.0,35.0,2481795.0,14610.0,172497.0,3123.0,21721.0,2,0,0,0,0,27,1,2,1,1,0,90,2,15,1,1,232,6,35,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1
30878093,118523.0,0.0,0.0,0.0,0.0,403129.0,0.0,5940.0,0.0,0.0,5525.0,0.0,0.0,899338.0,6081.0,75928.0,6081.0,0.0,1885729.0,11168.0,172204.0,11168.0,22693.0,10,0,0,0,0,63,0,2,0,0,1,147,2,15,2,0,323,5,38,5,2,0,0,0,0,0,600,0,0,1,1,1,1,1
30878094,64404.0,1647.0,1647.0,1647.0,0.0,324523.0,1647.0,5019.0,1647.0,0.0,2973.0,0.0,0.0,961543.0,6813.0,48460.0,6813.0,0.0,1855791.0,7931.0,164851.0,7931.0,19783.0,17,1,1,1,0,47,1,3,1,0,1,159,3,16,3,0,314,4,40,4,2,0,0,0,0,0,600,0,0,1,1,1,1,1
30878095,72973.0,0.0,0.0,0.0,0.0,425610.0,1647.0,8109.0,1647.0,0.0,0.0,0.0,0.0,931073.0,6813.0,82780.0,6813.0,0.0,1910898.0,11168.0,167821.0,11168.0,23020.0,14,0,0,0,0,53,1,4,1,0,0,146,3,17,3,0,325,5,41,5,3,0,0,0,0,0,600,0,0,1,1,1,1,1
30878096,22281.0,0.0,0.0,0.0,0.0,111157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296364.0,0.0,0.0,0.0,0.0,646262.0,3033.0,2493.0,0.0,0.0,6,0,0,0,0,45,0,0,0,0,0,122,0,0,0,0,394,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
