FID,BuildingsWithin25m,BTAWithin25m,BuildingsWithin25mWithamenityData,BTAWithin25mWithamenityData,BuildingsWithin25mWithnameData,BTAWithin25mWithnameData,BuildingsWithin25mWithwebsiteData,BTAWithin25mWithwebsiteData,BuildingsWithin25mWithreligionData,BTAWithin25mWithreligionData,BuildingsWithin100m,BTAWithin100m,BuildingsWithin100mWithamenityData,BTAWithin100mWithamenityData,BuildingsWithin100mWithnameData,BTAWithin100mWithnameData,BuildingsWithin100mWithwebsiteData,BTAWithin100mWithwebsiteData,BuildingsWithin100mWithreligionData,BTAWithin100mWithreligionData,BuildingsWithin225m,BTAWithin225m,BuildingsWithin225mWithamenityData,BTAWithin225mWithamenityData,BuildingsWithin225mWithnameData,BTAWithin225mWithnameData,BuildingsWithin225mWithwebsiteData,BTAWithin225mWithwebsiteData,BuildingsWithin225mWithreligionData,BTAWithin225mWithreligionData,BuildingsWithin400m,BTAWithin400m,BuildingsWithin400mWithamenityData,BTAWithin400mWithamenityData,BuildingsWithin400mWithnameData,BTAWithin400mWithnameData,BuildingsWithin400mWithwebsiteData,BTAWithin400mWithwebsiteData,BuildingsWithin400mWithreligionData,BTAWithin400mWithreligionData,BuildingsWithin625m,BTAWithin625m,BuildingsWithin625mWithamenityData,BTAWithin625mWithamenityData,BuildingsWithin625mWithnameData,BTAWithin625mWithnameData,BuildingsWithin625mWithwebsiteData,BTAWithin625mWithwebsiteData,BuildingsWithin625mWithreligionData,BTAWithin625mWithreligionData
30869359,0,0,0,0,0,0,0,0,0,0,6,61352,0,0,0,0,0,0,0,0,22,477883,0,0,0,0,0,0,0,0,93,1371353,7,24067,9,26637,2,10804,3,13188,158,2169039,9,29476,18,50483,2,10804,5,18597
30869360,0,0,0,0,0,0,0,0,0,0,3,14550,1,1044,1,1044,0,0,1,1044,21,191101,1,1044,1,1044,0,0,1,1044,98,838190,1,1044,4,90773,0,0,1,1044,154,1420946,2,4281,12,180870,3,54130,2,4281
30869361,0,0,0,0,0,0,0,0,0,0,4,29865,0,0,0,0,0,0,0,0,26,181250,1,1044,1,1044,0,0,1,1044,90,684757,1,1044,3,58292,0,0,1,1044,147,1344692,2,4281,10,145928,2,34674,2,4281
30869362,0,0,0,0,0,0,0,0,0,0,8,30870,0,0,0,0,0,0,0,0,35,150198,0,0,0,0,0,0,0,0,101,487970,3,30436,3,42562,2,42082,0,0,190,749110,5,35650,5,68746,2,42082,0,0
30869363,0,0,0,0,0,0,0,0,0,0,11,38178,0,0,0,0,0,0,0,0,35,149100,0,0,0,0,0,0,0,0,100,495805,3,30436,4,53191,2,42082,0,0,187,748612,5,35650,5,68746,2,42082,0,0
30869579,0,0,0,0,0,0,0,0,0,0,5,43912,0,0,0,0,0,0,0,0,30,343104,4,40851,5,41916,0,0,3,16299,86,1163470,7,63174,8,64239,0,0,5,24612,159,1964321,8,67032,19,114244,0,0,6,28470
30869580,0,0,0,0,0,0,0,0,0,0,2,57486,0,0,0,0,0,0,0,0,18,260493,2,28408,3,39037,1,27928,0,0,102,536315,4,31399,5,39898,1,27928,1,405,164,681248,5,34027,5,39898,1,27928,1,405
30869581,0,0,0,0,0,0,0,0,0,0,3,80052,0,0,0,0,0,0,0,0,23,251438,2,28408,3,39037,1,27928,0,0,98,538970,4,31399,5,39898,1,27928,1,405,163,688130,5,34027,5,39898,1,27928,1,405
30869582,0,0,0,0,0,0,0,0,0,0,2,57486,0,0,0,0,0,0,0,0,18,260493,2,28408,3,39037,1,27928,0,0,102,536210,4,31399,5,39898,1,27928,1,405,168,682778,5,34027,5,39898,1,27928,1,405
30869583,0,0,0,0,0,0,0,0,0,0,2,57486,0,0,0,0,0,0,0,0,21,251604,2,28408,3,39037,1,27928,0,0,101,537356,4,31399,5,39898,1,27928,1,405,166,684848,5,34027,5,39898,1,27928,1,405
30869584,0,0,0,0,0,0,0,0,0,0,3,85414,1,27928,1,27928,1,27928,0,0,18,253243,2,28408,3,39037,1,27928,0,0,110,555917,4,31399,5,39898,1,27928,1,405,170,694874,5,34027,5,39898,1,27928,1,405
30869803,1,4017,0,0,0,0,0,0,0,0,9,19044,0,0,0,0,0,0,0,0,40,87838,0,0,1,222,1,222,0,0,96,292801,1,2028,6,35113,2,14376,0,0,198,521401,3,2493,12,95172,2,14376,0,0
30869804,0,0,0,0,0,0,0,0,0,0,9,19044,0,0,0,0,0,0,0,0,40,87838,0,0,1,222,1,222,0,0,95,291117,1,2028,6,35113,2,14376,0,0,197,521491,3,2493,12,95172,2,14376,0,0
30869805,0,0,0,0,0,0,0,0,0,0,5,38781,0,0,0,0,0,0,0,0,45,158619,1,2028,1,14154,1,14154,0,0,113,402013,1,2028,1,14154,1,14154,0,0,200,593274,4,5121,7,36686,2,14376,0,0
30869806,2,612,0,0,0,0,0,0,0,0,13,19839,0,0,0,0,0,0,0,0,41,152238,1,2028,1,14154,1,14154,0,0,104,330644,1,2028,4,22886,2,14376,0,0,197,552973,4,5121,10,70221,2,14376,0,0
30869811,0,0,0,0,0,0,0,0,0,0,5,69258,0,0,0,0,0,0,0,0,42,302924,1,1647,4,7746,0,0,1,1647,153,892599,2,2379,16,84599,1,327,2,2379,220,1162167,2,2379,18,105338,1,327,2,2379
30869812,0,0,0,0,0,0,0,0,0,0,6,60441,0,0,0,0,0,0,0,0,50,287069,2,2379,4,5601,0,0,2,2379,147,774962,3,6813,17,35634,1,327,3,6813,213,1191810,3,6813,22,117893,1,327,3,6813
30869813,1,5550,1,5550,1,5550,0,0,1,5550,16,54192,1,5550,3,9753,0,0,1,5550,48,297380,4,14585,8,20009,0,0,3,12677,125,856362,7,22967,22,108337,3,25150,5,18371,184,1382846,7,22967,33,171559,3,25150,5,18371
30869814,0,0,0,0,0,0,0,0,0,0,5,115053,1,1620,1,1620,0,0,1,1620,22,346854,2,3633,4,25213,0,0,1,1620,88,980240,2,3633,18,105428,1,35,1,1620,162,2080327,3,5136,23,146063,1,35,2,3123
30869815,2,531,0,0,0,0,0,0,0,0,25,9348,0,0,0,0,0,0,0,0,98,42471,0,0,1,72,0,0,0,0,297,156038,0,0,2,962,0,0,0,0,562,326353,1,381,5,27326,1,9054,0,0
30870028,0,0,0,0,0,0,0,0,0,0,5,14229,0,0,0,0,0,0,0,0,31,54909,0,0,0,0,0,0,0,0,77,196191,0,0,4,18180,0,0,0,0,163,443934,0,0,8,30070,1,283,0,0
30870029,0,0,0,0,0,0,0,0,0,0,11,34374,0,0,1,564,0,0,0,0,33,103176,0,0,3,7086,0,0,0,0,84,509365,1,327,8,63805,0,0,0,0,190,853684,2,4407,11,75862,0,0,1,4080
30870032,2,4638,0,0,0,0,0,0,0,0,13,23049,0,0,0,0,0,0,0,0,44,120687,1,6009,4,14352,0,0,1,6009,108,491346,7,20217,14,40257,1,2457,5,15621,141,972776,7,20217,15,40779,1,2457,5,15621
30870037,1,705,0,0,0,0,0,0,0,0,9,14940,0,0,3,6459,0,0,0,0,31,63018,0,0,5,11679,0,0,0,0,63,164766,0,0,7,12279,0,0,0,0,101,283536,1,3636,12,22428,3,9459,1,3636
30870040,0,0,0,0,0,0,0,0,0,0,2,70118,0,0,0,0,0,0,0,0,36,433645,0,0,4,11370,0,0,0,0,157,836612,1,1647,9,92240,0,0,1,1647,233,1064567,2,2379,16,98162,1,327,2,2379
30870041,0,0,0,0,0,0,0,0,0,0,2,27078,0,0,0,0,0,0,0,0,9,61011,0,0,1,113,0,0,0,0,29,108683,0,0,3,932,0,0,0,0,41,130917,0,0,4,1212,0,0,0,0
30869364,0,0,0,0,0,0,0,0,0,0,10,37851,0,0,0,0,0,0,0,0,36,148716,0,0,0,0,0,0,0,0,101,487427,2,29956,2,42082,2,42082,0,0,195,724249,5,35650,6,69310,2,42082,0,0
30869365,0,0,0,0,0,0,0,0,0,0,9,25842,0,0,0,0,0,0,0,0,37,153927,0,0,0,0,0,0,0,0,100,486611,3,30436,3,42562,2,42082,0,0,191,722315,5,35650,5,68746,2,42082,0,0
30869370,0,0,0,0,0,0,0,0,0,0,7,56592,0,0,1,17859,0,0,0,0,32,210917,0,0,2,23979,0,0,0,0,99,638525,0,0,5,28318,0,0,0,0,208,1009933,0,0,8,31711,0,0,0,0
30869371,1,8202,0,0,0,0,0,0,0,0,4,91192,0,0,0,0,0,0,0,0,28,391062,0,0,0,0,0,0,0,0,91,1034076,5,11124,10,23636,1,5288,3,10725,166,1697203,7,12208,20,39418,3,10100,4,10965
30869372,0,0,0,0,0,0,0,0,0,0,2,61497,0,0,0,0,0,0,0,0,16,181120,0,0,0,0,0,0,0,0,61,693613,1,3102,4,3462,0,0,1,3102,90,1064415,1,3102,4,3462,0,0,1,3102
30869373,1,3783,0,0,0,0,0,0,0,0,9,37186,0,0,0,0,0,0,0,0,29,157550,0,0,0,0,0,0,0,0,95,729528,2,4281,11,102097,2,22693,2,4281,206,1530165,4,10949,24,211758,2,22693,4,10949
30869374,0,0,0,0,0,0,0,0,0,0,6,33379,0,0,0,0,0,0,0,0,29,140384,0,0,1,10302,0,0,0,0,110,681322,2,4281,14,122443,2,22693,2,4281,223,1623420,4,10949,25,213939,2,22693,4,10949
30869375,0,0,0,0,0,0,0,0,0,0,6,33898,0,0,0,0,0,0,0,0,27,95808,1,327,1,5970,0,0,0,0,100,399050,1,327,6,67727,0,0,0,0,166,851627,2,2355,11,98914,2,14376,0,0
30869376,0,0,0,0,0,0,0,0,0,0,7,34201,0,0,0,0,0,0,0,0,24,85776,1,327,1,5970,0,0,0,0,100,399599,1,327,6,70475,0,0,0,0,166,872234,2,2355,11,98914,2,14376,0,0
30869377,0,0,0,0,0,0,0,0,0,0,5,32782,0,0,0,0,0,0,0,0,29,100242,1,327,1,5970,0,0,0,0,100,400934,1,327,6,67727,0,0,0,0,162,845518,2,2355,11,98914,2,14376,0,0
30869378,0,0,0,0,0,0,0,0,0,0,5,31269,0,0,0,0,0,0,0,0,20,265727,0,0,0,0,0,0,0,0,65,896434,3,3501,3,3368,0,0,1,3102,149,1531525,5,7974,12,25402,2,9256,3,7575
30869379,0,0,0,0,0,0,0,0,0,0,5,43104,0,0,0,0,0,0,0,0,17,189473,0,0,0,0,0,0,0,0,69,928517,2,3249,3,3368,0,0,1,3102,140,1509316,4,7734,10,24868,2,9256,2,7335
30869823,0,0,0,0,0,0,0,0,0,0,5,43104,0,0,0,0,0,0,0,0,17,189473,0,0,0,0,0,0,0,0,65,860054,1,3102,2,3221,0,0,1,3102,138,1530549,4,7734,9,23928,2,9256,2,7335
30869824,0,0,0,0,0,0,0,0,0,0,3,78450,0,0,0,0,0,0,0,0,24,541302,1,1836,1,1836,0,0,1,1836,80,1363822,5,10902,4,10884,1,7440,2,3387,156,2066282,9,31434,13,36381,3,14332,4,14739
30869827,1,3894,0,0,0,0,0,0,0,0,6,23435,0,0,0,0,0,0,0,0,25,107376,0,0,0,0,0,0,0,0,70,590614,1,1044,4,89729,1,31437,1,1044,124,1127676,1,1044,7,135110,1,31437,1,1044
30869828,0,0,0,0,0,0,0,0,0,0,5,49384,0,0,0,0,0,0,0,0,22,537384,0,0,1,5288,1,5288,0,0,88,984438,4,8915,18,56140,3,12784,3,8663,154,1695927,9,23771,32,96062,5,23588,4,10658
30869829,0,0,0,0,0,0,0,0,0,0,3,58287,0,0,0,0,0,0,0,0,23,361652,0,0,0,0,0,0,0,0,83,1151025,3,5035,17,58396,3,12784,2,3035,148,1881951,8,21542,29,98541,5,23588,3,8663
30869130,0,0,0,0,0,0,0,0,0,0,4,41713,0,0,0,0,0,0,0,0,30,343104,4,40851,5,41916,0,0,3,16299,84,1093354,7,63174,8,64239,0,0,5,24612,154,1800884,8,67032,19,114244,0,0,6,28470
30869131,0,0,0,0,0,0,0,0,0,0,5,287354,0,0,0,0,0,0,0,0,18,350435,0,0,8,28603,1,16083,0,0,55,1208034,2,4254,15,47566,2,19767,2,4254,106,1797037,6,7698,25,112279,2,19767,3,5481
30869132,0,0,0,0,0,0,0,0,0,0,1,108,0,0,0,0,0,0,0,0,19,379655,1,3684,10,42115,2,19767,1,3684,68,2114161,3,4362,26,1031454,2,19767,2,4254,106,2644716,6,8829,33,1067572,2,19767,3,5481
30869133,2,2937,1,1503,1,1503,0,0,1,1503,15,50978,1,1503,2,14219,1,12716,1,1503,32,585135,2,1749,4,20363,1,12716,1,1503,84,1494143,5,28525,15,89374,4,34469,2,6561,158,2361571,9,34966,29,128116,8,43847,5,12864
30869134,0,0,0,0,0,0,0,0,0,0,2,31416,0,0,0,0,0,0,0,0,19,333295,2,7367,2,6186,0,0,1,1551,76,908708,2,7367,6,11093,0,0,1,1551,137,1469109,3,9203,11,25957,1,2504,2,3387
30869137,0,0,0,0,0,0,0,0,0,0,4,13862,0,0,0,0,0,0,0,0,33,198253,1,258,8,20921,0,0,0,0,114,585349,2,14268,28,126476,1,4101,0,0,172,1142998,4,32409,41,236466,3,20657,1,1620
30869144,0,0,0,0,0,0,0,0,0,0,3,51846,0,0,0,0,0,0,0,0,20,253735,2,10335,4,12342,0,0,2,10335,74,961321,6,55209,13,71743,1,8970,4,21687,161,1905866,11,101304,27,171358,6,65866,6,30864
30869380,0,0,0,0,0,0,0,0,0,0,2,33201,0,0,0,0,0,0,0,0,19,207037,1,3102,2,3221,0,0,1,3102,70,881708,1,3102,2,3221,0,0,1,3102,131,1443749,4,7734,8,21045,2,9256,2,7335
30869381,0,0,0,0,0,0,0,0,0,0,5,16801,0,0,2,11213,0,0,0,0,20,147477,0,0,3,14748,0,0,0,0,76,827970,1,240,17,257972,2,11913,1,240,129,1610515,3,639,22,295074,3,17201,1,240
30869382,0,0,0,0,0,0,0,0,0,0,4,105072,0,0,0,0,0,0,0,0,16,452033,0,0,0,0,0,0,0,0,80,1121807,3,9203,3,8022,0,0,2,3387,159,1671157,6,20064,11,28884,3,13308,2,3387
30869383,0,0,0,0,0,0,0,0,0,0,3,132820,0,0,0,0,0,0,0,0,25,386566,0,0,0,0,0,0,0,0,91,1068556,2,3387,5,29538,3,8574,2,3387,168,1655192,4,14150,14,121972,9,86854,3,8334
30869384,0,0,0,0,0,0,0,0,0,0,2,8383,1,1551,1,1551,0,0,1,1551,19,346129,1,1551,2,6186,0,0,1,1551,74,1258423,2,7367,2,6186,0,0,1,1551,170,1780733,7,20082,16,38306,3,13308,2,3387
30869387,0,0,0,0,0,0,0,0,0,0,9,57864,0,0,0,0,0,0,0,0,42,245165,1,4080,1,4080,0,0,1,4080,145,567147,2,5562,5,6317,0,0,2,5562,225,867814,3,6049,10,15195,0,0,3,6049
30869388,0,0,0,0,0,0,0,0,0,0,3,46036,0,0,0,0,0,0,0,0,24,320996,3,5035,4,12715,0,0,2,3035,82,1379027,3,5035,17,86762,1,3528,2,3035,147,2131475,8,21542,28,118596,4,19620,3,8663
30869389,0,0,0,0,0,0,0,0,0,0,4,46543,0,0,0,0,0,0,0,0,25,341439,3,5035,4,12715,0,0,2,3035,86,1359537,3,5035,17,74864,1,3528,2,3035,150,2134617,8,21542,28,118596,4,19620,3,8663
30869390,2,249,0,0,0,0,0,0,0,0,6,31203,0,0,0,0,0,0,0,0,39,369650,0,0,1,2877,0,0,0,0,156,782755,1,1647,11,77813,0,0,1,1647,225,1015025,2,2379,16,98162,1,327,2,2379
30869391,0,0,0,0,0,0,0,0,0,0,7,137085,0,0,1,2877,0,0,0,0,49,288607,0,0,1,2877,0,0,0,0,136,730594,0,0,9,91820,0,0,0,0,201,849778,0,0,15,98391,0,0,0,0
30869392,0,0,0,0,0,0,0,0,0,0,5,47342,1,18,0,0,0,0,0,0,35,346581,4,10879,6,13449,2,10804,0,0,106,1372913,6,22231,16,46187,3,14332,2,11352,168,2346401,12,34883,25,94444,4,18562,7,22004
30869393,0,0,0,0,0,0,0,0,0,0,10,34947,0,0,0,0,0,0,0,0,41,201423,0,0,0,0,0,0,0,0,133,624072,0,0,4,32142,0,0,0,0,182,1012558,1,2013,10,101889,0,0,0,0
30869394,0,0,0,0,0,0,0,0,0,0,9,68940,0,0,0,0,0,0,0,0,27,374389,2,3633,4,19438,1,35,1,1620,74,1332320,2,3633,8,57398,1,35,1,1620,169,2308297,5,10440,30,153742,2,12751,3,8181
30869608,0,0,0,0,0,0,0,0,0,0,4,102333,0,0,0,0,0,0,0,0,21,484489,1,570,4,17139,0,0,1,570,72,1498707,3,5874,17,62529,2,16118,2,5628,129,2494196,7,10122,26,132470,2,16118,3,7248
30869609,1,1452,0,0,0,0,0,0,0,0,10,38142,0,0,0,0,0,0,0,0,35,131282,0,0,0,0,0,0,0,0,87,466054,1,27928,2,43483,1,27928,0,0,187,776108,5,35650,8,73468,2,42082,0,0
30869610,1,1269,0,0,0,0,0,0,0,0,13,25203,0,0,0,0,0,0,0,0,34,155055,0,0,0,0,0,0,0,0,111,436386,1,2028,2,29709,1,14154,0,0,190,648713,2,4656,5,36795,1,14154,0,0
30869611,2,1596,0,0,0,0,0,0,0,0,13,24603,0,0,0,0,0,0,0,0,37,123918,0,0,0,0,0,0,0,0,106,458973,1,2028,2,29709,1,14154,0,0,200,690184,4,35170,6,59905,2,42082,0,0
30869612,1,1299,0,0,0,0,0,0,0,0,12,51318,0,0,0,0,0,0,0,0,40,143565,0,0,0,0,0,0,0,0,113,402052,1,2028,1,14154,1,14154,0,0,195,641227,3,4983,6,37017,2,14376,0,0
30869613,1,639,0,0,0,0,0,0,0,0,8,22204,0,0,0,0,0,0,0,0,40,113888,1,405,2,861,0,0,1,405,103,324697,2,4965,5,20452,0,0,1,405,145,474159,2,4965,5,20452,0,0,1,405
30869614,0,0,0,0,0,0,0,0,0,0,7,15450,0,0,0,0,0,0,0,0,19,47058,0,0,0,0,0,0,0,0,71,194247,0,0,5,67347,0,0,0,0,151,442875,0,0,13,101412,0,0,0,0
30869615,0,0,0,0,0,0,0,0,0,0,3,121140,0,0,0,0,0,0,0,0,20,633422,2,615,3,10790,0,0,0,0,57,1195348,5,18991,16,58027,1,12748,2,5628,115,1893572,7,20740,31,131008,4,54012,3,7131
30869620,0,0,0,0,0,0,0,0,0,0,7,14880,0,0,2,6366,0,0,0,0,39,127518,1,2589,7,74244,1,2496,1,2589,92,236118,1,2589,9,88848,1,2496,1,2589,153,458196,1,2589,15,151083,1,2496,1,2589
30869831,0,0,0,0,0,0,0,0,0,0,13,48608,1,1482,1,1482,0,0,1,1482,50,151153,1,1482,2,1926,0,0,1,1482,113,413518,3,14546,6,22341,0,0,1,1482,167,470549,4,18626,10,27176,0,0,2,5562
30869832,1,19265,0,0,0,0,0,0,0,0,8,70288,0,0,0,0,0,0,0,0,29,367086,2,6783,2,6783,0,0,2,6783,89,1172170,7,63174,8,64239,0,0,5,24612,161,2084206,8,67032,12,90597,2,6070,6,28470
30869833,0,0,0,0,0,0,0,0,0,0,11,17121,0,0,3,7278,0,0,0,0,41,208383,1,6477,6,15873,0,0,1,6477,93,677241,6,59214,16,78575,1,8970,2,11424,176,1277283,7,63072,27,111667,2,13071,3,15282
30869145,0,0,0,0,0,0,0,0,0,0,11,20787,0,0,0,0,0,0,0,0,64,107400,0,0,1,447,0,0,0,0,129,340306,1,3480,3,5586,0,0,0,0,176,688232,1,3480,6,74412,0,0,0,0
30869146,0,0,0,0,0,0,0,0,0,0,5,14970,0,0,0,0,0,0,0,0,27,88128,0,0,0,0,0,0,0,0,96,265218,0,0,2,29760,0,0,0,0,168,582207,0,0,4,65487,0,0,0,0
30869147,1,1164,0,0,0,0,0,0,0,0,8,28887,0,0,0,0,0,0,0,0,48,116699,2,4965,4,12013,0,0,1,405,118,430931,2,4965,4,12013,0,0,1,405,176,606772,3,5445,6,23122,0,0,1,405
30869148,2,2325,0,0,0,0,0,0,0,0,8,27912,0,0,0,0,0,0,0,0,40,101681,0,0,2,7048,0,0,0,0,121,434622,2,4965,4,12013,0,0,1,405,195,717211,4,33373,8,54068,1,27928,1,405
30869149,1,1242,0,0,0,0,0,0,0,0,9,28476,0,0,0,0,0,0,0,0,25,62754,0,0,1,6592,0,0,0,0,116,377459,2,4965,4,12013,0,0,1,405,208,762011,4,33373,9,61679,1,27928,1,405
30869150,1,1509,0,0,0,0,0,0,0,0,8,17670,0,0,0,0,0,0,0,0,35,87559,1,4560,2,11152,0,0,0,0,115,347273,2,4965,4,12013,0,0,1,405,197,665664,3,5445,7,30733,0,0,1,405
30869151,2,2310,0,0,0,0,0,0,0,0,9,27816,0,0,0,0,0,0,0,0,30,73077,0,0,0,0,0,0,0,0,113,393086,2,4965,4,12013,0,0,1,405,202,720097,4,33373,9,55220,1,27928,1,405
30869400,0,0,0,0,0,0,0,0,0,0,14,55242,0,0,0,0,0,0,0,0,59,164654,0,0,1,88,0,0,0,0,125,383350,4,18626,7,19681,0,0,2,5562,205,562181,4,18626,15,45564,0,0,2,5562
30869401,0,0,0,0,0,0,0,0,0,0,7,122148,0,0,0,0,0,0,0,0,31,315814,0,0,0,0,0,0,0,0,80,826997,3,5941,8,13513,1,844,2,5097,128,1310986,5,11605,13,34465,1,844,3,10725
30869402,1,120,0,0,0,0,0,0,0,0,8,38457,0,0,1,1191,0,0,0,0,47,275693,1,1647,4,10140,0,0,1,1647,150,1032745,2,2379,8,33639,0,0,2,2379,245,1444373,2,2379,19,108428,1,327,2,2379
30869403,0,0,0,0,0,0,0,0,0,0,5,45156,0,0,0,0,0,0,0,0,33,313338,0,0,0,0,0,0,0,0,95,877227,2,6537,4,7121,1,2457,2,6537,179,1607789,4,8932,13,59450,1,2457,3,7024
30869404,1,4844,0,0,0,0,0,0,0,0,6,20279,1,327,0,0,0,0,0,0,19,128896,1,327,4,54356,0,0,0,0,86,470152,1,327,7,99164,1,31437,0,0,155,968119,1,327,13,172500,3,45813,0,0
30869405,0,0,0,0,0,0,0,0,0,0,8,38109,0,0,0,0,0,0,0,0,23,107739,1,327,3,29448,0,0,0,0,97,424698,1,327,6,67727,0,0,0,0,164,921458,2,2355,11,98914,2,14376,0,0
30869406,0,0,0,0,0,0,0,0,0,0,6,40658,0,0,0,0,0,0,0,0,30,87507,1,327,2,6534,0,0,0,0,100,397298,1,327,7,71027,0,0,0,0,174,844919,2,2355,12,86691,2,14376,0,0
30869409,0,0,0,0,0,0,0,0,0,0,5,68139,0,0,0,0,0,0,0,0,24,189993,3,11793,2,4893,2,4893,0,0,72,464488,5,19083,5,12591,2,4893,2,7290,128,792614,7,19587,11,98015,2,4893,2,7290
30869410,0,0,0,0,0,0,0,0,0,0,7,21690,0,0,4,9927,1,3968,0,0,41,153064,3,639,13,29389,3,17201,1,240,81,891050,3,639,16,171912,3,17201,1,240,148,1520500,4,6267,25,259058,3,17201,2,5868
30869622,0,0,0,0,0,0,0,0,0,0,9,53816,0,0,0,0,0,0,0,0,37,194382,1,405,2,861,0,0,1,405,89,409652,3,28813,5,39898,1,27928,1,405,182,629618,4,33373,7,51050,1,27928,1,405
30869623,0,0,0,0,0,0,0,0,0,0,3,2448,0,0,0,0,0,0,0,0,28,26997,0,0,0,0,0,0,0,0,92,204201,0,0,4,62003,0,0,0,0,150,489687,0,0,6,66548,0,0,0,0
30869624,0,0,0,0,0,0,0,0,0,0,4,85673,0,0,0,0,0,0,0,0,28,387602,0,0,0,0,0,0,0,0,99,746494,0,0,1,2211,0,0,0,0,184,1143751,0,0,4,121358,1,35829,0,0
30869626,0,0,0,0,0,0,0,0,0,0,9,26445,0,0,0,0,0,0,0,0,40,128847,0,0,1,447,0,0,0,0,128,548569,0,0,2,24654,0,0,0,0,179,893933,0,0,9,94239,0,0,0,0
30869627,2,1740,0,0,0,0,0,0,0,0,16,20019,0,0,0,0,0,0,0,0,34,52029,0,0,0,0,0,0,0,0,104,275671,1,4560,3,18763,0,0,0,0,184,601020,2,4965,7,47028,0,0,1,405
30869628,1,1005,0,0,0,0,0,0,0,0,17,19095,0,0,0,0,0,0,0,0,40,66184,0,0,0,0,0,0,0,0,104,282921,1,4560,2,12171,0,0,0,0,180,577149,2,4965,7,47028,0,0,1,405
30869629,1,954,0,0,0,0,0,0,0,0,18,26598,0,0,0,0,0,0,0,0,43,75277,0,0,0,0,0,0,0,0,100,275182,1,4560,2,12171,0,0,0,0,175,530896,1,4560,6,46623,0,0,0,0
30869630,1,1005,0,0,0,0,0,0,0,0,19,28572,0,0,0,0,0,0,0,0,41,67489,0,0,0,0,0,0,0,0,102,277210,1,4560,2,12171,0,0,0,0,175,546273,1,4560,6,46623,0,0,0,0
30869631,2,1740,0,0,0,0,0,0,0,0,15,18816,0,0,0,0,0,0,0,0,36,56623,0,0,0,0,0,0,0,0,103,274507,1,4560,3,18763,0,0,0,0,183,597540,2,4965,7,47028,0,0,1,405
30869632,0,0,0,0,0,0,0,0,0,0,5,110443,0,0,1,1611,0,0,0,0,27,456554,1,570,11,27871,1,16083,1,570,62,1624664,2,5628,15,61213,1,16083,2,5628,115,2404990,8,12144,26,128594,3,19802,3,9312
30869850,0,0,0,0,0,0,0,0,0,0,7,26026,0,0,0,0,0,0,0,0,45,115319,0,0,1,7611,0,0,0,0,85,236201,0,0,3,35015,0,0,0,0,132,403709,1,4560,9,42099,0,0,0,0
30869412,0,0,0,0,0,0,0,0,0,0,5,87156,1,1044,1,1044,0,0,1,1044,22,205497,1,1044,1,1044,0,0,1,1044,91,1068529,2,4281,4,82322,1,3237,2,4281,155,1564188,2,4281,11,148161,2,22693,2,4281
30869413,0,0,0,0,0,0,0,0,0,0,4,76737,0,0,0,0,0,0,0,0,8,144306,0,0,0,0,0,0,0,0,28,373825,0,0,0,0,0,0,0,0,47,677263,1,4233,1,4233,0,0,1,4233
30869414,0,0,0,0,0,0,0,0,0,0,7,36605,0,0,0,0,0,0,0,0,35,235711,0,0,1,45560,0,0,0,0,76,786689,1,1044,3,58292,0,0,1,1044,129,1258111,1,1044,6,135017,1,31437,1,1044
30869415,0,0,0,0,0,0,0,0,0,0,2,49752,0,0,0,0,0,0,0,0,25,303591,1,3102,2,3221,0,0,1,3102,84,881588,1,3102,3,7689,0,0,1,3102,122,1418331,3,8877,7,13705,0,0,2,8730
30869416,2,2547,0,0,0,0,0,0,0,0,9,19601,1,4560,1,4560,0,0,0,0,45,128447,1,4560,2,11152,0,0,0,0,119,313657,2,4965,4,12013,0,0,1,405,195,626134,2,4965,6,28063,0,0,1,405
30869417,0,0,0,0,0,0,0,0,0,0,4,51309,1,3684,2,8547,1,3684,1,3684,18,304185,2,3792,6,35886,2,19767,1,3684,65,1875281,4,4458,29,1042134,2,19767,2,4254,101,2352458,5,5685,31,1043391,2,19767,3,5481
30869418,0,0,0,0,0,0,0,0,0,0,4,5337,0,0,0,0,0,0,0,0,25,66006,0,0,0,0,0,0,0,0,72,295631,0,0,2,23388,0,0,0,0,106,455626,0,0,7,66392,1,35516,0,0
30869419,1,6288,0,0,0,0,0,0,0,0,11,37343,1,405,2,861,0,0,1,405,49,174055,1,405,2,861,0,0,1,405,108,446863,3,5445,6,23122,0,0,1,405,162,614257,4,33373,7,51050,1,27928,1,405
30869420,1,6288,0,0,0,0,0,0,0,0,9,19479,1,405,2,861,0,0,1,405,49,185650,1,405,2,861,0,0,1,405,110,450583,3,5445,6,23122,0,0,1,405,163,614464,4,33373,7,51050,1,27928,1,405
30869421,1,654,0,0,0,0,0,0,0,0,9,21648,0,0,0,0,0,0,0,0,35,113496,0,0,0,0,0,0,0,0,71,244722,1,3480,3,15573,0,0,0,0,116,464288,1,3480,8,58746,0,0,0,0
30869636,0,0,0,0,0,0,0,0,0,0,3,122248,0,0,1,13500,0,0,0,0,21,541676,2,5304,4,24702,0,0,1,5058,82,1616704,4,7377,17,49922,2,12751,3,7131,141,2611532,9,24373,26,111706,3,25499,4,8751
